FID,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,FROM_X,FROM_Y,NEAR_X,NEAR_Y,FID_,AREA,SUM
1416,0,1416,59,9.418288791200000,29.589219654600001,-1.531177343140000,29.589135635000002,-1.531187603780000,1416,0.000002083166670,43.709046363799999
1417,0,1417,133,53.463598535099997,29.635319967800001,-1.530428823080000,29.635782400800000,-1.530559962000000,1417,0.000000694388890,10.873588562000000
1418,0,1418,57,95.650025439499998,30.069686350800001,-1.529928750350000,30.069582099000002,-1.529070113000000,1418,0.000002083166670,20.608510494200001
1419,0,1419,59,53.260253730300001,29.589876848599999,-1.529556503750000,29.589765767100001,-1.529087989910000,1419,0.000002083166670,27.993064403500000
1420,0,1420,57,9.565130507410000,30.067400716400002,-1.527583333090000,30.067434789899998,-1.527503916440000,1420,0.000002777555560,32.213493347200000
1421,0,1421,57,24.332484303699999,30.079111445599999,-1.528338105590000,30.079034070999999,-1.528543921840000,1421,0.000011804611130,158.205741405000000
1422,0,1422,122,6.390799174080000,29.955887470800000,-1.526076835670000,29.955889190499999,-1.526019065560000,1422,0.000002083166670,14.976171970399999
1423,0,1423,128,4.982603012810000,29.662334778200002,-1.525813248330000,29.662379533199999,-1.525811891900000,1423,0.000006249500010,128.143596648999990
1424,0,1424,81,48.835994856799999,29.784395840300000,-1.524148144010000,29.784199617500001,-1.523753096300000,1424,0.000003471944450,38.025584220900001
1425,0,1425,128,19.953704598200002,29.661379192100000,-1.523163553000000,29.661349686099999,-1.523341547040000,1425,0.000001388777780,27.074499130200000
1426,0,1426,7,3.586669055210000,29.575704075499999,-1.521854633720000,29.575706705700000,-1.521886962040000,1426,0.000003471944450,77.090407371500007
1427,0,1427,133,210.143821193000010,29.630250087499999,-1.520449102080000,29.631721021600001,-1.519257290780000,1427,0.000003471944450,60.594991684000000
1428,0,1428,133,166.899565829000010,29.634099108400001,-1.520583813340000,29.632715976600000,-1.521167491050000,1428,0.000006943888900,96.685346603400006
1429,0,1429,49,4.525627285050000,30.181334730000000,-1.516650958110000,30.181316223700001,-1.516614513030000,1429,0.000008332666680,76.238389491999996
1430,0,1430,120,26.160735691500001,29.535306435500001,-1.515688283360000,29.535532820800000,-1.515752058600000,1430,0.000001388777780,23.113777160600002
1431,0,1431,7,24.128951458000000,29.564812965200002,-1.507113518730000,29.564803590400000,-1.506895509420000,1431,0.000001388777780,9.196381092070000
1432,0,1432,7,29.894936201400000,29.566389655599998,-1.506808204020000,29.566286730500000,-1.507057933010000,1432,0.000001388777780,9.063928604130000
1433,0,1433,128,13.609068407900001,29.607331034900000,-1.505774898470000,29.607378590900002,-1.505888287170000,1433,0.000016665333360,304.397971153000010
1434,0,1434,128,37.826824877699998,29.614269432000000,-1.502712579800000,29.614392065099999,-1.503031633410000,1434,0.000008332666680,193.322659492000010
1435,0,1435,127,90.217301233599997,30.406335190400000,-1.503125394180000,30.407066736699999,-1.503477048020000,1435,0.000009027055570,60.797919273399998
1436,0,1436,59,37.736910109400000,29.609260162500000,-1.501423446110000,29.609572575400001,-1.501290712790000,1436,0.000004166333340,69.265878677399996
1437,0,1437,122,111.892086044000000,29.935618551299999,-1.502540562020000,29.934660293000000,-1.502234075400000,1437,0.000004166333340,89.230599403400007
1438,0,1438,7,38.793389972200004,29.554091637300001,-1.500844560520000,29.554257671399998,-1.500536075270000,1438,0.000004860722230,50.741209983799997
1439,0,1439,49,34.036591924800000,30.193983684100001,-1.497514837930000,30.194288114900001,-1.497544556940000,1439,0.000002083166670,10.376344203900000
1440,0,1440,123,90.571143746299995,29.833620782200001,-1.497716203540000,29.832830000000001,-1.497910000000000,1440,0.000005555111120,61.232213497200000
1441,0,1441,127,188.250136242000000,30.405134348499999,-1.496041437310000,30.406799027800002,-1.495738630700000,1441,0.000011804611130,197.697865963000000
1442,0,1442,123,11.582955818400000,29.834377387800000,-1.495057993960000,29.834355779500001,-1.495160463840000,1442,0.000004166333340,50.899540901199998
1443,0,1443,122,71.325937619800001,29.930787740600000,-1.492902090680000,29.931083658300000,-1.493474273620000,1443,0.000001388777780,15.293060779599999
1444,0,1444,133,20.957338648200000,29.654101593699998,-1.492468514500000,29.654131248300001,-1.492281348450000,1444,0.000002777555560,32.651385307300004
1445,0,1445,58,9.537059394670001,30.283164974700000,-1.491684641990000,30.283120890999999,-1.491758606190000,1445,0.000002777555560,17.536334514600000
1446,0,1446,133,28.009810301300000,29.658435198500001,-1.491157944970000,29.658420268299999,-1.491410809390000,1446,0.000007638277790,49.888875961300002
1447,0,1447,33,43.492253742599999,29.653600156100001,-1.490297426040000,29.653990473499999,-1.490277308940000,1447,0.000004860722230,51.392745494800003
1448,0,1448,133,66.423897458599996,29.672045191700001,-1.489954051040000,29.672156193500001,-1.490544285800000,1448,0.000005555111120,69.268385410299999
1449,0,1449,133,40.829410947500001,29.675235518699999,-1.490304420300000,29.675164720600002,-1.489942113670000,1449,0.000004860722230,55.298700332599999
1450,0,1450,133,6.771224105330000,29.679427657500000,-1.488563065720000,29.679416957600001,-1.488502783470000,1450,0.000004860722230,60.609717369099997
1451,0,1451,128,700.682345261000020,29.647153063499999,-1.503270760640000,29.645815550100000,-1.509462857930000,1451,0.000579814723150,35316.872118500003000
1452,0,1452,73,128.583438628000010,29.986655170500001,-1.485027665820000,29.985512993600000,-1.484851781800000,1452,0.000002777555560,12.143472671500000
1453,0,1453,133,99.820186630500004,29.682666868300000,-1.484350142320000,29.683451664500001,-1.484787319990000,1453,0.000000694388890,10.072594642600000
1454,0,1454,33,15.692935056800000,29.657210532899999,-1.480821250150000,29.657071628899999,-1.480796763640000,1454,0.000001388777780,12.043769836399999
1455,0,1455,135,35.092716836000001,29.624172091399998,-1.479834766640000,29.624224555100000,-1.480147709460000,1455,0.000002083166670,30.229552984200001
1456,0,1456,127,125.441521300999990,30.399046269100001,-1.479379063980000,30.399941853800001,-1.478690151950000,1456,0.000003471944450,8.617164850229999
1457,0,1457,57,156.972364048000000,30.035525658600001,-1.476813521400000,30.036621112500001,-1.475919186230000,1457,0.000005555111120,46.274568557700000
1458,0,1458,135,91.395815906899998,29.621769061599998,-1.472974954010000,29.620993488500002,-1.473246882290000,1458,0.000001388777780,23.776135444600001
1459,0,1459,49,65.674840411100007,30.102972965100001,-1.471679878120000,30.103539181999999,-1.471512416000000,1459,0.000001388777780,9.905014038090000
1460,0,1460,127,84.297768442299997,30.400330144900000,-1.471714867660000,30.399579600300001,-1.471817999060000,1460,0.000009721444460,72.075448155399997
1461,0,1461,58,20.150625664500001,30.300420877699999,-1.470432837720000,30.300263410900001,-1.470342864470000,1461,0.000006943888900,47.803161621100003
1462,0,1462,81,96.830481607799996,29.721898440899999,-1.470928214140000,29.721976721400001,-1.470056065580000,1462,0.000006249500010,95.182802200300003
1463,0,1463,81,122.408323811000000,29.743235859100000,-1.468846545830000,29.744100560400000,-1.468162317320000,1463,0.000001388777780,12.336595058400000
1464,0,1464,33,10.912140827100000,29.650597875999999,-1.467730788870000,29.650624279599999,-1.467825829410000,1464,0.000002777555560,34.178332328800003
1465,0,1465,81,4.064049987410000,29.717781128799999,-1.468071836970000,29.717766253000001,-1.468105403460000,1465,0.000004860722230,71.067287445100007
1466,0,1466,81,13.353451739600001,29.739418807100002,-1.467852211720000,29.739462321100000,-1.467964755420000,1466,0.000006249500010,77.225943565400001
1467,0,1467,135,37.907011588400003,29.619459633400002,-1.468001201970000,29.619162522800000,-1.468168875890000,1467,0.000001388777780,22.661704063399998
1468,0,1468,73,34.517400078700000,29.995013327799999,-1.465929146940000,29.995320540000002,-1.465886096890000,1468,0.000002083166670,17.295794963799999
1469,0,1469,133,19.513166389300000,29.694147786199999,-1.466084926260000,29.694322739699999,-1.466096739720000,1469,0.000002777555560,34.816743850700000
1470,0,1470,110,13.115606728300000,30.236823094399998,-1.466017992820000,30.236708480899999,-1.465990353990000,1470,0.000004166333340,36.073028087600001
1471,0,1471,135,93.859156676900000,29.617407387099998,-1.464671977950000,29.616782318199999,-1.465241869140000,1471,0.000004166333340,74.632953643799993
1472,0,1472,110,13.193605542500000,30.239442924599999,-1.463645772010000,30.239437806900000,-1.463526565060000,1472,0.000002083166670,12.723039388700000
1473,0,1473,81,104.774001508000000,29.701670253000000,-1.461668631120000,29.701558081400002,-1.460727842180000,1473,0.000001388777780,14.983562469500001
1474,0,1474,81,13.164094099500000,29.704397155700001,-1.461136984960000,29.704429757400000,-1.461022544270000,1474,0.000000694388890,7.469858169560000
1475,0,1475,135,20.678445237900000,29.611313176399999,-1.458296720050000,29.611470371300001,-1.458196999870000,1475,0.000002083166670,52.519614219700003
1476,0,1476,120,74.791224517200007,29.526030283200001,-1.454359539860000,29.525372594299998,-1.454498743240000,1476,0.000002777555560,30.714459419299999
1477,0,1477,81,39.796202569000002,29.694845676800000,-1.456273873340000,29.695081535400000,-1.456003346050000,1477,0.000024998000040,506.913166999999990
1478,0,1478,49,87.227281036700006,30.089115722900001,-1.454295794820000,30.089689768100001,-1.454832936050000,1478,0.000005555111120,149.083554744999990
1479,0,1479,123,8.358236249959999,29.831693358199999,-1.452998764960000,29.831728996799999,-1.452932227580000,1479,0.000001388777780,15.355816364300001
1480,0,1480,135,31.581843904900001,29.597553172000001,-1.452563726770000,29.597666528600001,-1.452301885720000,1480,0.000004860722230,62.506309509300003
1481,0,1481,33,33.569006907000002,29.652007653900000,-1.451182538100000,29.651747976999999,-1.451028055900000,1481,0.000003471944450,46.652727127100000
1482,0,1482,81,4.146565657680000,29.684959851300000,-1.450562106080000,29.684942908899998,-1.450595505410000,1482,0.000002083166670,36.869272232100002
1483,0,1483,135,222.826472423000010,29.587451140599999,-1.449738907790000,29.588841976099999,-1.448289231370000,1483,0.000019442888920,349.001452445999970
1484,0,1484,33,50.044015897800001,29.651521804900000,-1.446269469080000,29.651072161100000,-1.446276319600000,1484,0.000001388777780,28.604617118800000
1485,0,1485,81,84.191316339599993,29.589620107900000,-1.446298691100000,29.590363610899999,-1.446439446550000,1485,0.000002083166670,16.904632568400000
1486,0,1486,58,34.543454429699999,30.254340401099999,-1.447141786300000,30.254402465300000,-1.447447876580000,1486,0.000025692388930,270.201565980999990
1487,0,1487,58,39.149658125599998,30.261232439699999,-1.445464125800000,30.261317639700000,-1.445807640970000,1487,0.000002083166670,11.889560222600000
1488,0,1488,81,22.089499660000001,29.677997679299999,-1.444150771350000,29.677918466500000,-1.444333944460000,1488,0.000000694388890,11.070299148600000
1489,0,1489,135,11.895009054599999,29.588566027700001,-1.444258015710000,29.588462948000000,-1.444229555000000,1489,0.000001388777780,12.619721651100001
1490,0,1490,81,6.748984193780000,29.594864751300001,-1.442295953480000,29.594858727599998,-1.442235219930000,1490,0.000001388777780,19.065197467800001
1491,0,1491,135,39.563302309100003,29.583530553199999,-1.442277120110000,29.583387419299999,-1.442604636530000,1491,0.000000694388890,6.218232154850000
1492,0,1492,127,223.335196528000010,30.391235054900001,-1.442386974390000,30.393221098600002,-1.442096643650000,1492,0.000006249500010,55.228395938900000
1493,0,1493,81,39.001889872600003,29.600137833400002,-1.440753553120000,29.600059086600002,-1.440409853020000,1493,0.000001388777780,19.531487226500001
1494,0,1494,127,138.324871623000010,30.394437079399999,-1.441819165500000,30.393207003800001,-1.441998985600000,1494,0.000006943888900,28.772147178600001
1495,0,1495,133,18.976834802999999,29.706795455000002,-1.442236348910000,29.706634134900000,-1.442180724250000,1495,0.000009721444460,147.368156433000000
1496,0,1496,109,6.555081893130000,30.121080111300000,-1.439807526870000,30.121068630200000,-1.439865671670000,1496,0.000002083166670,11.234489917800000
1497,0,1497,81,5.667882639000000,29.613876651000002,-1.437966265740000,29.613842754200000,-1.438004523050000,1497,0.000001388777780,12.126848697700000
1498,0,1498,81,39.564833297600003,29.667430449299999,-1.436440549720000,29.667248702799998,-1.436748073340000,1498,0.000001388777780,10.645687103300000
1499,0,1499,81,135.700097914000000,29.615197734900001,-1.436857297390000,29.614789666000000,-1.438013762000000,1499,0.000002777555560,30.401683330499999
1500,0,1500,109,24.433145365900000,30.133085860300000,-1.436302589730000,30.133030318700001,-1.436088812450000,1500,0.000003471944450,20.672660112399999
1501,0,1501,58,18.253257762499999,30.323977414900000,-1.437315526710000,30.323818111100000,-1.437276213730000,1501,0.000005555111120,42.434351444199997
1502,0,1502,33,95.762405119299999,29.645316493500001,-1.434963191880000,29.646165323599998,-1.434820948650000,1502,0.000000694388890,5.071940898900000
1503,0,1503,81,12.119212421300000,29.657416413899998,-1.434592653700000,29.657318431800000,-1.434640490980000,1503,0.000002777555560,18.350165843999999
1504,0,1504,135,26.383834132600001,29.569451337200000,-1.433820754860000,29.569657739699998,-1.433703358120000,1504,0.000000694388890,4.822287082670000
1505,0,1505,73,12.743007161100000,30.014678664900000,-1.432673723180000,30.014782681200000,-1.432625533820000,1505,0.000008332666680,60.133207321199997
1506,0,1506,81,54.279998054399996,29.630193200699999,-1.431317719940000,29.630160405600002,-1.431807497750000,1506,0.000006943888900,50.193910121899997
1507,0,1507,125,8.550385737210000,30.013044716800000,-1.426402597720000,30.013094573499998,-1.426343761710000,1507,0.000002083166670,24.749805927299999
1508,0,1508,110,16.079935583000001,30.270491936199999,-1.423133144110000,30.270499105199999,-1.422987902070000,1508,0.000001388777780,14.573195457500001
1509,0,1509,58,24.409101774000000,30.325189954799999,-1.423317126460000,30.325401960099999,-1.423373727210000,1509,0.000011804611130,88.087862014799995
1510,0,1510,133,74.738030116499999,29.725590442400001,-1.420615691300000,29.725091955300002,-1.420162753510000,1510,0.000001388777780,24.986927986100000
1511,0,1511,122,34.807906153600001,29.834612310899999,-1.416778200250000,29.834576790600000,-1.417090953950000,1511,0.000016665333360,248.840579033000010
1512,0,1512,110,49.240478008300002,30.281348403199999,-1.415399527990000,30.281003760499999,-1.415120255380000,1512,0.000003471944450,46.001054763799999
